workerid,gender,lexeme,subject_information.age,neutral_binary,gender_total,party_numeric,party_cat,freq_neutral,freq_male,freq_female,log_rel_freq
2778,female,businessperson,18,0,54.7125,1,Republican,6653,326423,42745,-4.016183944223057
2778,female,layperson,18,0,54.7125,1,Republican,3829,15822,219,-1.4325442721395467
2778,male,craftsperson,18,0,54.7125,1,Republican,961,16604,355,-2.870579536373108
2778,male,congressperson,18,0,54.7125,1,Republican,1150,134553,48088,-5.067760535083254
2778,male,crewmember,18,0,54.7125,1,Republican,2262,3593,5,-0.46412875783441265
2778,female,stunt double,18,1,54.7125,1,Republican,4895,7809,1214,-0.6115625970298899
2778,male,foreperson,18,0,54.7125,1,Republican,1768,38553,775,-3.1020877691681727
2778,male,salesperson,18,1,54.7125,1,Republican,14830,45858,2553,-1.1830749044774842
2814,female,stunt double,20,0,31.862499999999997,2,Republican,4895,7809,1214,-0.6115625970298899
2814,female,layperson,20,0,31.862499999999997,2,Republican,3829,15822,219,-1.4325442721395467
2814,male,camera operator,20,0,31.862499999999997,2,Republican,4258,23906,478,-1.745127613032948
2814,male,foreperson,20,0,31.862499999999997,2,Republican,1768,38553,775,-3.1020877691681727
2814,female,crewmember,20,0,31.862499999999997,2,Republican,2262,3593,5,-0.46412875783441265
2814,female,businessperson,20,0,31.862499999999997,2,Republican,6653,326423,42745,-4.016183944223057
2814,male,flight attendant,20,0,31.862499999999997,2,Republican,42113,47553,4895,-0.21946572093989578
2814,male,police officer,20,0,31.862499999999997,2,Republican,540418,106944,7577,1.551584701900588
2814,male,congressperson,20,0,31.862499999999997,2,Republican,1150,134553,48088,-5.067760535083254
2814,male,meteorologist,20,0,31.862499999999997,2,Republican,86259,9614,67,2.187189196555766
2814,female,craftsperson,20,0,31.862499999999997,2,Republican,961,16604,355,-2.870579536373108
2814,female,anchor,20,1,31.862499999999997,2,Republican,26764,5817,517,1.4411257528041224
2814,female,firefighter,20,1,31.862499999999997,2,Republican,100643,15598,75,1.8596401150568989
2814,female,salesperson,20,0,31.862499999999997,2,Republican,14830,45858,2553,-1.1830749044774842
2823,male,crewmember,22,1,35.0875,3,Independent,2262,3593,5,-0.46412875783441265
2823,male,firefighter,22,0,35.0875,3,Independent,100643,15598,75,1.8596401150568989
2823,male,congressperson,22,0,35.0875,3,Independent,1150,134553,48088,-5.067760535083254
2823,male,layperson,22,1,35.0875,3,Independent,3829,15822,219,-1.4325442721395467
2823,male,foreperson,22,0,35.0875,3,Independent,1768,38553,775,-3.1020877691681727
2823,female,stunt double,22,0,35.0875,3,Independent,4895,7809,1214,-0.6115625970298899
2823,female,police officer,22,1,35.0875,3,Independent,540418,106944,7577,1.551584701900588
2823,female,salesperson,22,0,35.0875,3,Independent,14830,45858,2553,-1.1830749044774842
2823,female,flight attendant,22,1,35.0875,3,Independent,42113,47553,4895,-0.21946572093989578
2823,female,craftsperson,22,1,35.0875,3,Independent,961,16604,355,-2.870579536373108
2823,female,anchor,22,1,35.0875,3,Independent,26764,5817,517,1.4411257528041224
2823,male,camera operator,22,1,35.0875,3,Independent,4258,23906,478,-1.745127613032948
2823,female,meteorologist,22,1,35.0875,3,Independent,86259,9614,67,2.187189196555766
2823,male,businessperson,22,0,35.0875,3,Independent,6653,326423,42745,-4.016183944223057
2826,female,congressperson,23,0,46,1,Republican,1150,134553,48088,-5.067760535083254
2826,female,flight attendant,23,1,46,1,Republican,42113,47553,4895,-0.21946572093989578
2826,male,anchor,23,0,46,1,Republican,26764,5817,517,1.4411257528041224
2826,male,salesperson,23,0,46,1,Republican,14830,45858,2553,-1.1830749044774842
2826,male,craftsperson,23,0,46,1,Republican,961,16604,355,-2.870579536373108
2826,female,stunt double,23,0,46,1,Republican,4895,7809,1214,-0.6115625970298899
2826,male,police officer,23,0,46,1,Republican,540418,106944,7577,1.551584701900588
2826,female,businessperson,23,1,46,1,Republican,6653,326423,42745,-4.016183944223057
2826,male,foreperson,23,0,46,1,Republican,1768,38553,775,-3.1020877691681727
2826,male,layperson,23,0,46,1,Republican,3829,15822,219,-1.4325442721395467
2826,male,firefighter,23,1,46,1,Republican,100643,15598,75,1.8596401150568989
2826,female,meteorologist,23,0,46,1,Republican,86259,9614,67,2.187189196555766
2826,female,crewmember,23,1,46,1,Republican,2262,3593,5,-0.46412875783441265
2826,female,camera operator,23,0,46,1,Republican,4258,23906,478,-1.745127613032948
2771,male,firefighter,25,0,31.1,3,Independent,100643,15598,75,1.8596401150568989
2771,female,police officer,25,1,31.1,3,Independent,540418,106944,7577,1.551584701900588
2771,male,meteorologist,25,1,31.1,3,Independent,86259,9614,67,2.187189196555766
2771,male,flight attendant,25,1,31.1,3,Independent,42113,47553,4895,-0.21946572093989578
2771,female,craftsperson,25,0,31.1,3,Independent,961,16604,355,-2.870579536373108
2771,female,congressperson,25,0,31.1,3,Independent,1150,134553,48088,-5.067760535083254
2771,female,foreperson,25,0,31.1,3,Independent,1768,38553,775,-3.1020877691681727
2771,male,crewmember,25,0,31.1,3,Independent,2262,3593,5,-0.46412875783441265
2771,male,layperson,25,0,31.1,3,Independent,3829,15822,219,-1.4325442721395467
2771,male,stunt double,25,0,31.1,3,Independent,4895,7809,1214,-0.6115625970298899
2771,male,anchor,25,0,31.1,3,Independent,26764,5817,517,1.4411257528041224
2771,female,camera operator,25,1,31.1,3,Independent,4258,23906,478,-1.745127613032948
2771,male,businessperson,25,0,31.1,3,Independent,6653,326423,42745,-4.016183944223057
2771,female,salesperson,25,0,31.1,3,Independent,14830,45858,2553,-1.1830749044774842
2830,male,layperson,33,0,60.525,2,Republican,3829,15822,219,-1.4325442721395467
2830,female,anchor,33,1,60.525,2,Republican,26764,5817,517,1.4411257528041224
2830,female,foreperson,33,0,60.525,2,Republican,1768,38553,775,-3.1020877691681727
2830,female,meteorologist,33,1,60.525,2,Republican,86259,9614,67,2.187189196555766
2830,female,crewmember,33,1,60.525,2,Republican,2262,3593,5,-0.46412875783441265
2830,male,police officer,33,1,60.525,2,Republican,540418,106944,7577,1.551584701900588
2830,male,congressperson,33,0,60.525,2,Republican,1150,134553,48088,-5.067760535083254
2830,male,craftsperson,33,0,60.525,2,Republican,961,16604,355,-2.870579536373108
2830,female,flight attendant,33,1,60.525,2,Republican,42113,47553,4895,-0.21946572093989578
2830,male,salesperson,33,0,60.525,2,Republican,14830,45858,2553,-1.1830749044774842
2830,female,businessperson,33,0,60.525,2,Republican,6653,326423,42745,-4.016183944223057
2830,male,camera operator,33,0,60.525,2,Republican,4258,23906,478,-1.745127613032948
2830,male,stunt double,33,0,60.525,2,Republican,4895,7809,1214,-0.6115625970298899
2830,male,firefighter,33,0,60.525,2,Republican,100643,15598,75,1.8596401150568989
2836,female,stunt double,31,0,11.487499999999997,2,Republican,4895,7809,1214,-0.6115625970298899
2836,male,craftsperson,31,0,11.487499999999997,2,Republican,961,16604,355,-2.870579536373108
2836,female,police officer,31,1,11.487499999999997,2,Republican,540418,106944,7577,1.551584701900588
2836,male,layperson,31,0,11.487499999999997,2,Republican,3829,15822,219,-1.4325442721395467
2836,female,congressperson,31,0,11.487499999999997,2,Republican,1150,134553,48088,-5.067760535083254
2836,female,flight attendant,31,1,11.487499999999997,2,Republican,42113,47553,4895,-0.21946572093989578
2836,female,anchor,31,1,11.487499999999997,2,Republican,26764,5817,517,1.4411257528041224
2836,male,businessperson,31,0,11.487499999999997,2,Republican,6653,326423,42745,-4.016183944223057
2836,male,meteorologist,31,1,11.487499999999997,2,Republican,86259,9614,67,2.187189196555766
2836,female,crewmember,31,0,11.487499999999997,2,Republican,2262,3593,5,-0.46412875783441265
2836,female,foreperson,31,0,11.487499999999997,2,Republican,1768,38553,775,-3.1020877691681727
2836,male,salesperson,31,0,11.487499999999997,2,Republican,14830,45858,2553,-1.1830749044774842
2836,male,camera operator,31,0,11.487499999999997,2,Republican,4258,23906,478,-1.745127613032948
2836,female,firefighter,31,1,11.487499999999997,2,Republican,100643,15598,75,1.8596401150568989
2817,male,congressperson,21,0,1.75,5,Democrat,1150,134553,48088,-5.067760535083254
2817,female,meteorologist,21,1,1.75,5,Democrat,86259,9614,67,2.187189196555766
2817,male,businessperson,21,0,1.75,5,Democrat,6653,326423,42745,-4.016183944223057
2817,female,flight attendant,21,0,1.75,5,Democrat,42113,47553,4895,-0.21946572093989578
2817,female,camera operator,21,0,1.75,5,Democrat,4258,23906,478,-1.745127613032948
2817,male,anchor,21,0,1.75,5,Democrat,26764,5817,517,1.4411257528041224
2817,male,crewmember,21,0,1.75,5,Democrat,2262,3593,5,-0.46412875783441265
2817,female,foreperson,21,0,1.75,5,Democrat,1768,38553,775,-3.1020877691681727
2817,male,layperson,21,0,1.75,5,Democrat,3829,15822,219,-1.4325442721395467
2817,male,stunt double,21,0,1.75,5,Democrat,4895,7809,1214,-0.6115625970298899
2817,female,police officer,21,1,1.75,5,Democrat,540418,106944,7577,1.551584701900588
2817,male,salesperson,21,0,1.75,5,Democrat,14830,45858,2553,-1.1830749044774842
2817,female,firefighter,21,1,1.75,5,Democrat,100643,15598,75,1.8596401150568989
2817,female,craftsperson,21,1,1.75,5,Democrat,961,16604,355,-2.870579536373108
3698,male,businessperson,19,0,20.7875,1,Republican,6653,326423,42745,-4.016183944223057
3698,male,layperson,19,0,20.7875,1,Republican,3829,15822,219,-1.4325442721395467
3698,female,anchor,19,0,20.7875,1,Republican,26764,5817,517,1.4411257528041224
3698,male,police officer,19,0,20.7875,1,Republican,540418,106944,7577,1.551584701900588
3698,female,stunt double,19,1,20.7875,1,Republican,4895,7809,1214,-0.6115625970298899
3698,male,craftsperson,19,0,20.7875,1,Republican,961,16604,355,-2.870579536373108
3698,male,salesperson,19,0,20.7875,1,Republican,14830,45858,2553,-1.1830749044774842
3698,female,crewmember,19,1,20.7875,1,Republican,2262,3593,5,-0.46412875783441265
3698,female,firefighter,19,1,20.7875,1,Republican,100643,15598,75,1.8596401150568989
3698,male,flight attendant,19,1,20.7875,1,Republican,42113,47553,4895,-0.21946572093989578
3698,female,congressperson,19,0,20.7875,1,Republican,1150,134553,48088,-5.067760535083254
3698,female,meteorologist,19,1,20.7875,1,Republican,86259,9614,67,2.187189196555766
3698,male,camera operator,19,0,20.7875,1,Republican,4258,23906,478,-1.745127613032948
3698,male,foreperson,19,0,20.7875,1,Republican,1768,38553,775,-3.1020877691681727
3713,female,meteorologist,23,1,37.7125,1,Republican,86259,9614,67,2.187189196555766
3713,female,foreperson,23,1,37.7125,1,Republican,1768,38553,775,-3.1020877691681727
3713,male,firefighter,23,1,37.7125,1,Republican,100643,15598,75,1.8596401150568989
3713,female,stunt double,23,0,37.7125,1,Republican,4895,7809,1214,-0.6115625970298899
3713,male,salesperson,23,1,37.7125,1,Republican,14830,45858,2553,-1.1830749044774842
3713,female,flight attendant,23,1,37.7125,1,Republican,42113,47553,4895,-0.21946572093989578
3713,male,crewmember,23,1,37.7125,1,Republican,2262,3593,5,-0.46412875783441265
3713,male,congressperson,23,0,37.7125,1,Republican,1150,134553,48088,-5.067760535083254
3713,male,anchor,23,0,37.7125,1,Republican,26764,5817,517,1.4411257528041224
3713,male,businessperson,23,0,37.7125,1,Republican,6653,326423,42745,-4.016183944223057
3713,female,camera operator,23,1,37.7125,1,Republican,4258,23906,478,-1.745127613032948
3713,female,layperson,23,0,37.7125,1,Republican,3829,15822,219,-1.4325442721395467
3713,female,craftsperson,23,0,37.7125,1,Republican,961,16604,355,-2.870579536373108
3713,male,police officer,23,1,37.7125,1,Republican,540418,106944,7577,1.551584701900588
3616,female,congressperson,29,0,1.375,2,Republican,1150,134553,48088,-5.067760535083254
3616,female,foreperson,29,0,1.375,2,Republican,1768,38553,775,-3.1020877691681727
3616,male,police officer,29,1,1.375,2,Republican,540418,106944,7577,1.551584701900588
3616,female,salesperson,29,1,1.375,2,Republican,14830,45858,2553,-1.1830749044774842
3616,female,businessperson,29,0,1.375,2,Republican,6653,326423,42745,-4.016183944223057
3616,male,crewmember,29,1,1.375,2,Republican,2262,3593,5,-0.46412875783441265
3616,female,stunt double,29,1,1.375,2,Republican,4895,7809,1214,-0.6115625970298899
3616,female,meteorologist,29,1,1.375,2,Republican,86259,9614,67,2.187189196555766
3616,female,layperson,29,0,1.375,2,Republican,3829,15822,219,-1.4325442721395467
3616,male,anchor,29,0,1.375,2,Republican,26764,5817,517,1.4411257528041224
3616,female,camera operator,29,1,1.375,2,Republican,4258,23906,478,-1.745127613032948
3616,male,firefighter,29,1,1.375,2,Republican,100643,15598,75,1.8596401150568989
3616,male,flight attendant,29,1,1.375,2,Republican,42113,47553,4895,-0.21946572093989578
3616,male,craftsperson,29,0,1.375,2,Republican,961,16604,355,-2.870579536373108
3694,male,businessperson,28,0,3.1875,3,Independent,6653,326423,42745,-4.016183944223057
3694,female,congressperson,28,0,3.1875,3,Independent,1150,134553,48088,-5.067760535083254
3694,female,firefighter,28,1,3.1875,3,Independent,100643,15598,75,1.8596401150568989
3694,male,foreperson,28,0,3.1875,3,Independent,1768,38553,775,-3.1020877691681727
3694,male,police officer,28,1,3.1875,3,Independent,540418,106944,7577,1.551584701900588
3694,female,stunt double,28,1,3.1875,3,Independent,4895,7809,1214,-0.6115625970298899
3694,female,meteorologist,28,1,3.1875,3,Independent,86259,9614,67,2.187189196555766
3694,female,camera operator,28,1,3.1875,3,Independent,4258,23906,478,-1.745127613032948
3694,male,salesperson,28,0,3.1875,3,Independent,14830,45858,2553,-1.1830749044774842
3694,female,layperson,28,1,3.1875,3,Independent,3829,15822,219,-1.4325442721395467
3694,female,crewmember,28,1,3.1875,3,Independent,2262,3593,5,-0.46412875783441265
3694,female,craftsperson,28,0,3.1875,3,Independent,961,16604,355,-2.870579536373108
3694,male,anchor,28,1,3.1875,3,Independent,26764,5817,517,1.4411257528041224
3694,female,flight attendant,28,1,3.1875,3,Independent,42113,47553,4895,-0.21946572093989578
3639,female,anchor,26,0,35.3,2,Republican,26764,5817,517,1.4411257528041224
3639,male,meteorologist,26,1,35.3,2,Republican,86259,9614,67,2.187189196555766
3639,male,firefighter,26,1,35.3,2,Republican,100643,15598,75,1.8596401150568989
3639,female,flight attendant,26,1,35.3,2,Republican,42113,47553,4895,-0.21946572093989578
3639,female,craftsperson,26,0,35.3,2,Republican,961,16604,355,-2.870579536373108
3639,male,stunt double,26,0,35.3,2,Republican,4895,7809,1214,-0.6115625970298899
3639,male,police officer,26,0,35.3,2,Republican,540418,106944,7577,1.551584701900588
3639,male,congressperson,26,0,35.3,2,Republican,1150,134553,48088,-5.067760535083254
3639,female,crewmember,26,1,35.3,2,Republican,2262,3593,5,-0.46412875783441265
3639,male,foreperson,26,0,35.3,2,Republican,1768,38553,775,-3.1020877691681727
3639,female,camera operator,26,1,35.3,2,Republican,4258,23906,478,-1.745127613032948
3639,female,layperson,26,1,35.3,2,Republican,3829,15822,219,-1.4325442721395467
3639,male,businessperson,26,0,35.3,2,Republican,6653,326423,42745,-4.016183944223057
3639,female,salesperson,26,1,35.3,2,Republican,14830,45858,2553,-1.1830749044774842
3740,female,craftsperson,23,0,65.125,2,Republican,961,16604,355,-2.870579536373108
3740,male,crewmember,23,0,65.125,2,Republican,2262,3593,5,-0.46412875783441265
3740,male,foreperson,23,0,65.125,2,Republican,1768,38553,775,-3.1020877691681727
3740,male,meteorologist,23,1,65.125,2,Republican,86259,9614,67,2.187189196555766
3740,female,flight attendant,23,0,65.125,2,Republican,42113,47553,4895,-0.21946572093989578
3740,female,congressperson,23,0,65.125,2,Republican,1150,134553,48088,-5.067760535083254
3740,female,firefighter,23,0,65.125,2,Republican,100643,15598,75,1.8596401150568989
3740,male,anchor,23,0,65.125,2,Republican,26764,5817,517,1.4411257528041224
3740,male,businessperson,23,0,65.125,2,Republican,6653,326423,42745,-4.016183944223057
3740,male,stunt double,23,0,65.125,2,Republican,4895,7809,1214,-0.6115625970298899
3740,male,salesperson,23,0,65.125,2,Republican,14830,45858,2553,-1.1830749044774842
3740,female,layperson,23,0,65.125,2,Republican,3829,15822,219,-1.4325442721395467
3740,female,camera operator,23,1,65.125,2,Republican,4258,23906,478,-1.745127613032948
3740,female,police officer,23,1,65.125,2,Republican,540418,106944,7577,1.551584701900588
3754,male,flight attendant,30,0,1.25,1,Republican,42113,47553,4895,-0.21946572093989578
3754,female,craftsperson,30,0,1.25,1,Republican,961,16604,355,-2.870579536373108
3754,female,camera operator,30,0,1.25,1,Republican,4258,23906,478,-1.745127613032948
3754,male,crewmember,30,0,1.25,1,Republican,2262,3593,5,-0.46412875783441265
3754,male,congressperson,30,0,1.25,1,Republican,1150,134553,48088,-5.067760535083254
3754,female,businessperson,30,0,1.25,1,Republican,6653,326423,42745,-4.016183944223057
3754,male,layperson,30,0,1.25,1,Republican,3829,15822,219,-1.4325442721395467
3754,male,police officer,30,0,1.25,1,Republican,540418,106944,7577,1.551584701900588
3754,female,firefighter,30,0,1.25,1,Republican,100643,15598,75,1.8596401150568989
